plant_id,scientific_name,synonym,botanist_last_name
835,Epidendrum strobiliferum,Epidendrum rodriguesii,rodrigues
835,Epidendrum strobiliferum,Epidendrum sellowii,sellow
836,Plantago australis,Plantago macrostachys var. stuckertii,stuckert
836,Plantago australis,Plantago kurtzii,kurtz
836,Plantago australis,Plantago stuckertii,stuckert
836,Plantago australis,Plantago asplundii,asplund
837,Glebionis coronaria,Glebionis roxburghii,roxburgh
837,Glebionis coronaria,Chrysanthemum roxburghii,roxburgh
838,Capparis pyrifolia,Capparis kerrii,kerr
839,Thymus willdenowii,Thymus willdenowii,willdenow
839,Thymus willdenowii,Thymus mohamedii subsp. rosatii,rosat
839,Thymus willdenowii,Thymus mohamedii var. rosatii,rosat
839,Thymus willdenowii,Thymus mohamedii,mohamed
839,Thymus willdenowii,Thymus tidighinii,tidighin
840,Iris kashmiriana,Iris bartonii,barton
841,Iris postii,Iris postii,post
841,Iris postii,Juno postii,post
842,Tigridia mortonii,Tigridia mortonii,morton
843,Dipsacus sativus,Dipsacus botterii,botter
843,Dipsacus sativus,Dipsacus morisonii,morison
844,Limonium oleifolium,Statice smithii,smith
845,Farfugium japonicum,Senecio sieboldii,siebold
846,Pleocnemia dahlii,Pleocnemia dahlii,dahl
846,Pleocnemia dahlii,Phegopteris dahlii,dahl
846,Pleocnemia dahlii,Aspidium dahlii,dahl
846,Pleocnemia dahlii,Tectaria dahlii,dahl
846,Pleocnemia dahlii,Dictyopteris dahlii,dahl
847,Erodium acaule,Erodium cariotii,cariot
848,Combretum latifolium,Combretum horsfieldii,horsfield
848,Combretum latifolium,Combretum aubletii,aublet
849,Pimpinella javana,Oenanthe normanii,norman
850,Solanum tampicense,Solanum houstonii,houston
850,Solanum tampicense,Nycterium lambertii,lambert
851,Swintonia floribunda,Swintonia griffithii,griffith
852,Neololeba atra,Bambusa forbesii,forbes
852,Neololeba atra,Arundinaria cobonii,cobon
852,Neololeba atra,Dendrocalamus forbesii,forbes
853,Aristolochia parvifolia,Aristolochia tournefortii,tournefort
854,Lasianthus attenuatus,Lasianthus copelandii,copeland
854,Lasianthus attenuatus,Lasianthus thorelii,thorel
854,Lasianthus attenuatus,Lasianthus wallichii,wallich
854,Lasianthus attenuatus,Mephitidia wallichii,wallich
855,Ichnanthus pallens,Panicum pallens var. swartzii,swartz
855,Ichnanthus pallens,Ichnanthus hitchcockii,hitchcock
855,Ichnanthus pallens,Panicum schlechtendahlii,schlechtendahl
856,Psychilis correllii,Psychilis correllii,correll
857,Cryptocarya laevigata,Cryptocarya merrillii,merrill
858,Buchanania macrocarpa,Buchanania merrillii,merrill
859,Garcinia hollrungii,Garcinia hollrungii,hollrung
860,Corchorus orinocensis,Corchorus argutus var. blanchetii,blanchet
860,Corchorus orinocensis,Corchorus argutus var. benthamii,bentham
861,Marcgravia rectiflora,Marcgravia rectiflora var. jacquinii,jacquin
862,Bromus catharticus,Ceratochloa willdenowii,willdenow
862,Bromus catharticus,Bromus willdenowii,willdenow
862,Bromus catharticus,Bromus brongniartii,brongniart
862,Bromus catharticus,Bromus matthewsii,matthews
862,Bromus catharticus,Bromus preslii,presl
862,Bromus catharticus,Festuca stricta f. braunii,braun
863,Oxalis latifolia,Oxalis eggersii,eggers
863,Oxalis latifolia,Oxalis buchtienii,buchtien
863,Oxalis latifolia,Ionoxalis buchtienii,buchtien
864,Aglaia korthalsii,Aglaia korthalsii,korthals
865,Commicarpus scandens,Boerhavia grahamii,graham
866,Sporobolus pyramidatus,Vilfa richardii,richard
867,Microstachys corniculata,Microstachys vahlii,vahl
867,Microstachys corniculata,Sebastiania glandulosa var. pohlii,pohl
867,Microstachys corniculata,Sebastiania corniculata var. poeppigii,poeppig
867,Microstachys corniculata,Sebastiania corniculata var. pohlii,pohl
868,Carex montana,Carex witheringii,withering
868,Carex montana,Carex czetzii,czetz
868,Carex montana,Carex montana subsp. czetzii,czetz
868,Carex montana,Carex praecox f. petermannii,petermann
868,Carex montana,Carex krullii,krull
868,Carex montana,Carex forbesii,forbes
869,Coursetia caribaea,Brittonamra caribaea var. edwardsii,edwards
869,Coursetia caribaea,Benthamantha edwardsii,edwards
869,Coursetia caribaea,Cracca edwardsii,edwards
869,Coursetia caribaea,Cracca caribaea var. edwardsii,edwards
869,Coursetia caribaea,Coursetia greenmanii,greenman
869,Coursetia caribaea,Cracca greenmanii,greenman
869,Coursetia caribaea,Benthamantha greenmanii,greenman
870,Thecacoris stenopetala,Thecacoris batesii,bates
871,Cyperus dubius,Cyperus merrillii,merrill
871,Cyperus dubius,Mariscus merrillii,merrill
871,Cyperus dubius,Mariscus kraussii,krauss
872,Juniperus communis,Juniperus kanitzii,kanitz
872,Juniperus communis,Juniperus niemannii,niemann
872,Juniperus communis,Juniperus occidentalis f. corbetii,corbet
873,Croton origanifolius,Croton ekmanii,ekman
873,Croton origanifolius,Moacroton ekmanii,ekman
874,Tephrosia purpurea,Tephrosia hamiltonii,hamilton
874,Tephrosia purpurea,Tephrosia taylorii,taylor
874,Tephrosia purpurea,Tephrosia wallichii,wallich
874,Tephrosia purpurea,Cracca wallichii,wallich
874,Tephrosia purpurea,Tephrosia mitchellii,mitchell
874,Tephrosia purpurea,Tephrosia schweinfurthii,schweinfurth
874,Tephrosia purpurea,Tephrosia franchetii,franchet
874,Tephrosia purpurea,Galega haynii,hayn
874,Tephrosia purpurea,Galega heynii,heyn
874,Tephrosia purpurea,Tephrosia grahamii,graham
875,Chamaecyparis lawsoniana,Cupressus lawsoniana var. aluminii,alumin
875,Chamaecyparis lawsoniana,Cupressus lawsoniana f. stewartii,stewart
875,Chamaecyparis lawsoniana,Chamaecyparis lawsoniana var. stewartii,stewart
876,Stachys germanica,Stachys nuttallii,nuttall
876,Stachys germanica,Stachys riddellii,riddell
876,Stachys germanica,Stachys fuchsii,fuchs
877,Blumeodendron kurzii,Blumeodendron kurzii,kurz
877,Blumeodendron kurzii,Mallotus kurzii,kurz
878,Psychotria merrillii,Psychotria merrillii,merrill
878,Psychotria merrillii,Canthium valetonii,valeton
879,Camptostylus mannii,Camptostylus mannii,mann
879,Camptostylus mannii,Caloncoba mannii,mann
879,Camptostylus mannii,Oncoba mannii,mann
880,Ellipanthus tomentosus,Ellipanthus curtisii,curtis
880,Ellipanthus tomentosus,Ellipanthus vidalii,vidal
880,Ellipanthus tomentosus,Ellipanthus griffithii,griffith
881,Trichilia pallida,Trichilia riedelii,riedel
881,Trichilia pallida,Trichilia weddelii,weddel
881,Trichilia pallida,Trichilia skutchii,skutch
881,Trichilia pallida,Trichilia davisii,davis
882,Quercus robur,Quercus dalechampii f. piersii,piers
882,Quercus robur,Quercus fennessii,fenness
882,Quercus robur,Quercus sieboldii,siebold
882,Quercus robur,Quercus annenkowii,annenkow
882,Quercus robur,Quercus welandii,weland
882,Quercus robur,Quercus tauzinii,tauzin
883,Elatostema mannii,Elatostema mannii,mann
884,Buforrestia mannii,Buforrestia mannii,mann
885,Spathandra blakeoides,Memecylon mannii,mann
885,Spathandra blakeoides,Memecylon tessmannii,tessmann
885,Spathandra blakeoides,Memecylon mildbraedii,mildbraed
885,Spathandra blakeoides,Memecylon millenii,millen
886,Psychotria camptopus,Cephaelis mannii,mann
886,Psychotria camptopus,Uragoga mannii,mann
886,Psychotria camptopus,Camptopus mannii,mann
887,Radiogrammitis jagoriana,Polypodium koordersii,koorders
887,Radiogrammitis jagoriana,Polypodium christii,christ
888,Phalaris paradoxa,Phalaris sibthorpii,sibthorp
889,Senna sulfurea,Cassia horsfieldii,horsfield
890,Callianthe striata,Abutilon thompsonii,thompson
891,Calliandra guildingii,Calliandra guildingii,guilding
891,Calliandra guildingii,Anneslia guildingii,guilding
891,Calliandra guildingii,Feuilleea guildingii,guilding
892,Passiflora cochinchinensis,Disemma horsfieldii,horsfield
892,Passiflora cochinchinensis,Anthactinia horsfleldii,horsfleld
892,Passiflora cochinchinensis,Passiflora horsfieldii,horsfield
893,Peperomia microphylla,Peperomia gilbertii,gilbert
894,Poa arctica,Poa williamsii,williams
894,Poa arctica,Poa eyerdamii,eyerdam
894,Poa arctica,Poa charkeviczii,charkevicz
894,Poa arctica,Poa arctica subsp. williamsii,williams
895,Tulipa clusiana,Tulipa grey-wilsonii,grey-wilson
895,Tulipa clusiana,Tulipa hafisii,hafis
895,Tulipa clusiana,Tulipa fernandezii,fernandez
895,Tulipa clusiana,Tulipa aitchisonii,aitchison
895,Tulipa clusiana,Tulipa leichtlinii,leichtlin
895,Tulipa clusiana,Tulipa clusiana f. fernandezii,fernandez
896,Cyperus sphacelatus,Cyperus balbisii,balbis
896,Cyperus sphacelatus,Cyperus duchaisingii,duchaising
897,Leptinella scariosa,Cotula hombronii,hombron
898,Garcinia indica,Garcinia rumphii,rumph
898,Garcinia indica,Garcinia benthamii,bentham
898,Garcinia indica,Garcinia kurzii,kurz
898,Garcinia indica,Garcinia kingii,king
899,Elaphoglossum blumeanum,Elaphoglossum copelandii,copeland
900,Dichaea pendula,Dichaea swartzii,swartz
900,Dichaea pendula,Dichaea pendula var. swartzii,swartz
901,Asplenium batuense,Asplenium brooksii,brooks
901,Asplenium batuense,Diplora grashoffii,grashoff
901,Asplenium batuense,Asplenium grashoffii,grashoff
901,Asplenium batuense,Phyllitis grashoffii,grashoff
902,Aglaia edulis,Aglaia curranii,curran
903,Phleum phleoides,Phleum hostii,host
904,Mucuna bennettii,Mucuna bennettii,bennett
904,Mucuna bennettii,Stizolobium bennettii,bennett
905,Argythamnia stahlii,Argythamnia stahlii,stahl
906,Asplenium carruthersii,Asplenium carruthersii,carruthers
907,Lytoneuron paradoxum,Platyloma brownii,brown
907,Lytoneuron paradoxum,Hemionitis pyornkrachzarkii,pyornkrachzark
907,Lytoneuron paradoxum,Doryopteris glaziovii,glaziov
908,Enteropogon unispiceus,Chloris cheesemanii,cheeseman
908,Enteropogon unispiceus,Chionochloa cheesemanii,cheeseman
909,Hyperbaena domingensis,Hyperbaena hostmannii,hostmann
909,Hyperbaena domingensis,Hyperbaena moricandii,moricand
910,Crotalaria vitellina,Crotalaria vitellina var. schippii,schipp
910,Crotalaria vitellina,Crotalaria poeppigii,poeppig
911,Sapium glandulosum,Sapium poeppigii,poeppig
911,Sapium glandulosum,Sapium schippii,schipp
911,Sapium glandulosum,Sapium klotzschianum var. glaziovii,glaziov
912,Trisetum caudulatum,Trisetum vidalii,vidal
912,Trisetum caudulatum,Trisetum variabile var. vidalii,vidal
913,Pueraria pulcherrima,Glycine warburgii,warburg
913,Pueraria pulcherrima,Pueraria warburgii,warburg
914,Utricularia uliginosa,Utricularia nayarii,nayar
914,Utricularia uliginosa,Utricularia griffithii,griffith
915,Dipterocarpus gracilis,Dipterocarpus van-der-hoevenii,van-der-hoeven
915,Dipterocarpus gracilis,Dipterocarpus schmidtii,schmidt
916,Aganope thyrsiflora,Aganope thyrsiflora var. wallichii,wallich
916,Aganope thyrsiflora,Derris wallichii,wallich
917,Acorus calamus,Acorus griffithii,griffith
917,Acorus calamus,Acorus commersonii,commerson
918,Nectandra membranacea,Nectandra bondarii,bondar
918,Nectandra membranacea,Nectandra williamsii,williams
918,Nectandra membranacea,Nectandra skutchii,skutch
918,Nectandra membranacea,Nectandra raimondii,raimond
919,Eriochloa villosa,Paspalum elliottii,elliott
920,Viburnum sargentii,Viburnum sargentii,sargent
920,Viburnum sargentii,Viburnum opulus var. sargentii,sargent
921,Crotalaria albida,Crotalaria vogelii,vogel
921,Crotalaria albida,Crotalaria grahamii,graham
921,Crotalaria albida,Crotalaria galeottii,galeott
922,Scleria eggersiana,Scleria grisebachii,grisebach
923,Koordersiochloa longiarista,Pseudostreptogyne richardii,richard
924,Aphananthe cuspidata,Gironniera thompsonii,thompson
924,Aphananthe cuspidata,Gironniera curranii,curran
925,Werauhia ringens,Tillandsia veitchii,veitch
926,Epithema horsfieldii,Epithema horsfieldii,horsfield
926,Epithema horsfieldii,Aikinia horsfieldii,horsfield
927,Cyrtosperma johnstonii,Cyrtosperma johnstonii,johnston
927,Cyrtosperma johnstonii,Alocasia johnstonii,johnston
928,Pinalia bractescens,Eria griffithii,griffith
928,Pinalia bractescens,Eria dillwynii,dillwyn
928,Pinalia bractescens,Eria bractescens var. kurzii,kurz
928,Pinalia bractescens,Eria kurzii,kurz
929,Helictotrichon convolutum,Helictotrichon convolutum subsp. heldreichii,heldreich
929,Helictotrichon convolutum,Avena heldreichii,heldreich
930,Vigna adenantha,Phaseolus macfadyenii,macfadyen
930,Vigna adenantha,Phaseolus cummingii,cumming
931,Eragrostis elliottii,Eragrostis elliottii,elliott
932,Ceropegia cumingiana,Ceropegia merrillii,merrill
933,Anthemis arvensis,Anthemis haynaldii,haynald
934,Iris popovii,Iris popovii,popov
934,Iris popovii,Juno popovii,popov
935,Aristolochia rugosa,Howardia schomburgkii,schomburgk
935,Aristolochia rugosa,Aristolochia dictyantha var. schomburgkii,schomburgk
935,Aristolochia rugosa,Howardia lansbergii,lansberg
936,Pseudoturritis turrita,Erysimum knowlesii,knowles
936,Pseudoturritis turrita,Cheiranthus knowlesii,knowles
937,Myrsine coriacea,Myrsine jelskii,jelsk
937,Myrsine coriacea,Rapanea jelskii,jelsk
937,Myrsine coriacea,Rapanea mandonii,mandon
938,Liebigia horsfieldii,Liebigia horsfieldii,horsfield
938,Liebigia horsfieldii,Chirita horsfieldii,horsfield
938,Liebigia horsfieldii,Roettlera horsfieldii,horsfield
939,Phoradendron mucronatum,Phoradendron lyonii,lyon
940,Cytisus triflorus,Cytisus hirsutus var. grisebachii,grisebach
940,Cytisus triflorus,Cytisus lamarckii,lamarck
940,Cytisus triflorus,Cytisus haynaldii,haynald
940,Cytisus triflorus,Chamaecytisus falcatus var. grisebachii,grisebach
940,Cytisus triflorus,Chamaecytisus ciliatus var. grisebachii,grisebach
941,Arenga pinnata,Saguerus rumphii,rumph
941,Arenga pinnata,Gomutus rumphii,rumph
941,Arenga pinnata,Arenga griffithii,griffith
942,Luffa acutangula,Luffa forskalii,forskal
942,Luffa acutangula,Luffa kleinii,klein
943,Hymenophyllum peltatum,Hymenophyllum mettenii,metten
943,Hymenophyllum peltatum,Hymenophyllum peltatum var. menziesii,menzies
943,Hymenophyllum peltatum,Hymenophyllum menziesii,menzies
944,Callisia repens,Callisia repens var. mandonii,mandon
944,Callisia repens,Callisia hexandra var. salzmannii,salzmann
944,Callisia repens,Callisia hexandra var. mandonii,mandon
945,Agrostis meyenii,Agrostis meyenii,meyen
946,Daphne oleoides,Daphne vahlii,vahl
947,Jouvea pilosa,Poa preslii,presl
948,Sedum urvillei,Sedum hillebrandii,hillebrand
949,Acacia cyclops,Acacia mirbelii,mirbel
950,Lotus cytisoides,Lotus allionii,allion
950,Lotus cytisoides,Lotus cuatrecasasii,cuatrecasas
951,Ipomoea fimbriosepala,Ipomoea smithii,smith
951,Ipomoea fimbriosepala,Ipomoea gilletii,gillet
952,Rhynchospora rubra,Sphaeroschoenus wallichii,wallich
952,Rhynchospora rubra,Rhynchospora wallichii,wallich
952,Rhynchospora rubra,Morisia wallichii,wallich
953,Galinsoga quadriradiata,Galinsoga humboldtii,humboldt
953,Galinsoga quadriradiata,Stemmatella lehmannii,lehmann
954,Lophopetalum wallichii,Lophopetalum wallichii,wallich
954,Lophopetalum wallichii,Solenospermum wallichii,wallich
955,Fumaria vaillantii,Fumaria vaillantii,vaillant
955,Fumaria vaillantii,Fumaria chavinii,chavin
955,Fumaria vaillantii,Fumaria camerarii,camerar
955,Fumaria vaillantii,Fumaria parviflora subsp. vaillantii,vaillant
956,Desmodium scorpiurus,Meibomia martensii,martens
957,Eulophia pulchra,Eulophia rouxii,roux
958,Rumex japonicus,Rumex regelii,regel
959,Casearia grewiifolia,Casearia grewiifolia,grewiifol
959,Casearia grewiifolia,Casearia kerrii,kerr
960,Najas indica,Najas kingii,king
961,Panicum millegrana,Panicum beyrichii,beyrich
962,Origanum vulgare,Origanum watsonii,watson
963,Selliguea heterocarpa,Polypodium schoutenii,schouten
963,Selliguea heterocarpa,Pleopeltis schoutenii,schouten
963,Selliguea heterocarpa,Polypodium morganii,morgan
964,Pedicularis verticillata,Pedicularis taquetii,taquet
964,Pedicularis verticillata,Pedicularis menziesii,menzies
965,Adiantum monosorum,Adiantum robinsonii,robinson
966,Bletia florida,Bletia shepherdii,shepherd
967,Combretum bracteatum,Combretum gentilii,gentil
968,Sinningia speciosa,Gloxinia speciosa var. menziesii,menzies
968,Sinningia speciosa,Gloxinia passinghamii,passingham
968,Sinningia speciosa,Gloxinia merkii,merk
969,Sarcostigma kleinii,Sarcostigma kleinii,klein
969,Sarcostigma kleinii,Sarcostigma horsfieldii,horsfield
969,Sarcostigma kleinii,Sarcostigma roxburghii,roxburgh
969,Sarcostigma kleinii,Sarcostigma wallichii,wallich
970,Pachystoma pubescens,Pachystoma wightii,wight
970,Pachystoma pubescens,Pachystoma edgworthii,edgworth
971,Lepisorus thunbergianus,Lepisorus stewartii,stewart
972,Ornithogalum sigmoideum,Ornithogalum sibthorpii,sibthorp
973,Ischaemum rugosum,Meoschium griffithii,griffith
973,Ischaemum rugosum,Meoschium wightii,wight
974,Semecarpus albescens,Holigarna kurzii,kurz
975,Poa nemoralis,Poa parnellii,parnell
975,Poa nemoralis,Poa kumgansanii,kumgansan
975,Poa nemoralis,Poa nemoralis var. popovii,popov
976,Pomatocalpa marsupiale,Cleisostoma koordersii,koorders
976,Pomatocalpa marsupiale,Saccolabium koordersii,koorders
976,Pomatocalpa marsupiale,Pomatocalpa koordersii,koorders
977,Rhodalsine geniculata,Minuartia webbii,webb
977,Rhodalsine geniculata,Alsine bartolottii,bartolott
978,Cephalanthera longifolia,Cephalanthera thomsonii,thomson
979,Pycnarrhena tumefacta,Pycnarrhena merrillii,merrill
980,Oenothera biennis,Oenothera chicaginensis var. bartlettii,bartlett
980,Oenothera biennis,Oenothera tacikii,tacik
980,Oenothera biennis,Oenothera stucchii,stucch
980,Oenothera biennis,Oenothera rostanskii,rostansk
980,Oenothera biennis,Oenothera victorinii,victorin
980,Oenothera biennis,Oenothera reynoldsii,reynolds
980,Oenothera biennis,Oenothera pellegrinii,pellegrin
981,Commelina africana,Commelina mannii,mann
981,Commelina africana,Commelina lyallii,lyall
982,Anaphyllum wightii,Anaphyllum wightii,wight
983,Agrostis mannii,Agrostis mannii,mann
983,Agrostis mannii,Calamagrostis mannii,mann
983,Agrostis mannii,Deyeuxia mannii,mann
984,Orchis italica,× Orchiaceras welwitschii,welwitsch
984,Orchis italica,Orchis welwitschii,welwitsch
985,Chonemorpha verrucosa,Cercocoma wallichii,wallich
985,Chonemorpha verrucosa,Rhynchodia wallichii,wallich
985,Chonemorpha verrucosa,Trachelospermum slootenii,slooten
985,Chonemorpha verrucosa,Rhyncospermum wallichii,wallich
986,Wetria insignis,Trigonostemon forbesii,forbes
987,Coreopsis basalis,Coreopsis drummondii,drummond
987,Coreopsis basalis,Coreopsis drummondii var. wrightii,wright
987,Coreopsis basalis,Coreopsis wrightii,wright
987,Coreopsis basalis,Coreopsis basalis var. wrightii,wright
987,Coreopsis basalis,Calliopsis drummondii,drummond
988,Tournefortia bicolor,Tournefortia aubletii,aublet
989,Opuntia phaeacantha,Opuntia phaeacantha var. wootonii,wooton
989,Opuntia phaeacantha,Opuntia wootonii,wooton
989,Opuntia phaeacantha,Opuntia engelmannii var. wootonii,wooton
989,Opuntia phaeacantha,Opuntia woodsii,woods
990,Albuca bracteata,Ornithogalum massonii,masson
990,Albuca bracteata,Urginea mouretii,mouret
991,Microsorum linguiforme,Dendroconche kingii,king
992,Radiogrammitis cheesemanii,Radiogrammitis cheesemanii,cheeseman
992,Radiogrammitis cheesemanii,Grammitis cheesemanii,cheeseman
993,Scirpus maximowiczii,Scirpus maximowiczii,maximowicz
993,Scirpus maximowiczii,Eriophorum maximowiczii,maximowicz
994,Morisonia americana,Morisonia johnstonii,johnston
995,Heliotropium verdcourtii,Heliotropium verdcourtii,verdcourt
995,Heliotropium verdcourtii,Tournefortia schomburgkii,schomburgk
996,Cuphea strigulosa,Cuphea fiebrigii,fiebrig
996,Cuphea strigulosa,Cuphea strigulosa var. sinclairii,sinclair
997,Carex polystachya,Carex hartwegii,hartweg
997,Carex polystachya,Carex cladostachya var. oerstedii,oersted
997,Carex polystachya,Carex oerstedii,oersted
998,Mapania amplivaginata,Mapania mildbraedii,mildbraed
999,Solanecio mannii,Solanecio mannii,mann
999,Solanecio mannii,Crassocephalum mannii,mann
999,Solanecio mannii,Senecio mannii,mann
1000,Crepidium acuminatum,Malaxis allanii,allan
1000,Crepidium acuminatum,Malaxis wallichii,wallich
1000,Crepidium acuminatum,Microstylis wallichii,wallich
1001,Boerhavia coccinea,Boerhavia marlothii,marloth
1001,Boerhavia coccinea,Boerhavia friesii,fries
1002,Persicaria thunbergii,Persicaria thunbergii,thunberg
1002,Persicaria thunbergii,Polygonum thunbergii,thunberg
1002,Persicaria thunbergii,Tracaulon thunbergii,thunberg
1002,Persicaria thunbergii,Truellum thunbergii,thunberg
1003,Mandragora officinarum,Mandragora haussknechtii,haussknecht
1004,Barteria nigritana,Barteria braunii,braun
1005,Blumea lanceolaria,Blumea wallichii,wallich
1006,Cantinoa mutabilis,Hyptis mutabilis var. bromfieldii,bromfield
1006,Cantinoa mutabilis,Hyptis spicata var. bromfieldii,bromfield
1007,Lasianthus chrysoneurus,Lasianthus kurzii,kurz
1007,Lasianthus chrysoneurus,Lasianthus kurzii var. howii,how
1007,Lasianthus chrysoneurus,Nonatelia kurzii,kurz
1008,Radermachera quadripinnata,Spathodea lobbii,lobb
1008,Radermachera quadripinnata,Radermachera quadripinnata subsp. lobbii,lobb
1008,Radermachera quadripinnata,Radermachera whitfordii,whitford
1008,Radermachera quadripinnata,Stereospermum seemannii,seemann
1008,Radermachera quadripinnata,Radermachera lobbii,lobb
1009,Euphorbia vermiculata,Euphorbia vahlii,vahl
1010,Eleocharis palustris,Eleocharis palustris var. lindbergii,lindberg
1010,Eleocharis palustris,Scirpus bailii,bail
1010,Eleocharis palustris,Eleocharis palustris subsp. lindbergii,lindberg
1010,Eleocharis palustris,Eleocharis lindbergii,lindberg
1010,Eleocharis palustris,Eleocharis baronii,baron
1011,Carex micropoda,Carex crandallii,crandall
1011,Carex micropoda,Carex griffithii,griffith
1011,Carex micropoda,Carex gilesii,giles
1012,Phymatosorus powellii,Phymatosorus powellii,powell
1012,Phymatosorus powellii,Phymatodes powellii,powell
1012,Phymatosorus powellii,Pleopeltis powellii,powell
1012,Phymatosorus powellii,Microsorum powellii,powell
1012,Phymatosorus powellii,Polypodium powellii,powell
1013,Willughbeia edulis,Pacouria roxburghii,roxburgh
1014,Capparis lanceolaris,Capparis copelandii,copeland
1015,Hymenophyllum hirsutum,Hymenophyllum boutonii,bouton
1015,Hymenophyllum hirsutum,Trichomanes krugii,krug
1016,Eragrostis pilosa,Eragrostis burttdavii,burttdav
1016,Eragrostis pilosa,Eragrostis linkii,link
1016,Eragrostis pilosa,Poa linkii,link
1016,Eragrostis pilosa,Eragrostis petersii,peters
1017,Euonymus hamiltonianus,Euonymus juzepczukii,juzepczuk
1017,Euonymus hamiltonianus,Euonymus vidalii,vidal
1018,Rinorea heteroclita,Rinorea roxburghii,roxburgh
1018,Rinorea heteroclita,Dioryktandra roxburghii,roxburgh
1018,Rinorea heteroclita,Alsodeia roxburghii,roxburgh
1019,Cleisostoma williamsonii,Cleisostoma williamsonii,williamson
1019,Cleisostoma williamsonii,Sarcanthus williamsonii,williamson
1019,Cleisostoma williamsonii,Echioglossum williamsonii,williamson
1020,Korthalsella taenioides,Korthalsella mumfordii,mumford
1020,Korthalsella taenioides,Bifaria hillebrandii,hillebrand
1021,Merremia hirta,Convolvulus benthamii,bentham
1022,Gahnia javanica,Schoenus hasskarlii,hasskarl
1023,Croton guildingii,Croton guildingii,guilding
1023,Croton guildingii,Oxydectes guildingii,guilding
1023,Croton guildingii,Croton dussii,duss
1023,Croton guildingii,Croton jardinii,jardin
1023,Croton guildingii,Oxydectes jardinii,jardin
1024,Horsfieldia iryaghedhi,Pyrrhosa horsfieldii,horsfield
1025,Achnatherum pekinense,Stipa komarovii,komarov
1026,Euphorbia hyssopifolia,Chamaesyce jonesii,jones
1026,Euphorbia hyssopifolia,Euphorbia jonesii,jones
1026,Euphorbia hyssopifolia,Euphorbia hyssopifolia var. blanchetii,blanchet
1026,Euphorbia hyssopifolia,Euphorbia brasiliensis var. blanchetii,blanchet
