plant_id,scientific_name,origin_region,country,latitude,longitude
351,Solanum nigrum,East Himalaya,Nepal,27.985688,86.9163367
351,Solanum nigrum,Egypt,Egypt,26.2540493,29.2675469
351,Solanum nigrum,Eritrea,Eritrea,15.9500319,37.9999668
351,Solanum nigrum,Ethiopia,Ethiopia,10.2116702,38.6521203
351,Solanum nigrum,Finland,Finland,63.2467777,25.9209164
351,Solanum nigrum,France,France,46.603354,1.8883335
351,Solanum nigrum,Germany,Germany,51.0834196,10.4234469
351,Solanum nigrum,Great Britain,United Kingdom,54.7023545,-3.2765753
351,Solanum nigrum,Greece,Greece,38.9953683,21.9877132
351,Solanum nigrum,Gulf States,United Arab Emirates,24.649798853022634,54.42213349421708
351,Solanum nigrum,Hungary,Hungary,47.1817585,19.5060937
351,Solanum nigrum,India,India,22.3511148,78.6677428
351,Solanum nigrum,Iran,Iran,32.6475314,54.5643516
351,Solanum nigrum,Iraq,Iraq,33.0955793,44.1749775
351,Solanum nigrum,Ireland,Ireland,52.865196,-7.9794599
351,Solanum nigrum,Irkutsk,Russia,56.6370122,104.719221
351,Solanum nigrum,Italy,Italy,42.6384261,12.674297
351,Solanum nigrum,Japan,Japan,36.5748441,139.2394179
351,Solanum nigrum,Kazakhstan,Kazakhstan,47.2286086,65.2093197
351,Solanum nigrum,Khabarovsk,Russia,51.6312684,136.121524
351,Solanum nigrum,Kirgizstan,Kyrgyzstan,41.5089324,74.724091
351,Solanum nigrum,Korea,South Korea,36.638392,127.6961188
351,Solanum nigrum,Krasnoyarsk,Russia,63.3233807,97.0979974
351,Solanum nigrum,Kriti,Greece,35.25209068705123,24.79063735576908
351,Solanum nigrum,Krym,Ukraine,45.6856952,33.9329411
351,Solanum nigrum,Kuril Is.,Russia,50.3840378,155.83221429055388
351,Solanum nigrum,Kuwait,Kuwait,29.2733964,47.4979476
351,Solanum nigrum,Laos,Laos,20.0171109,103.378253
351,Solanum nigrum,Lebanon-Syria,Syria,34.0,36.5
351,Solanum nigrum,Libya,Libya,26.8234472,18.1236723
351,Solanum nigrum,Madeira,Portugal,32.751748750000004,-16.981752048847362
351,Solanum nigrum,Manchuria,China,45.81050902017055,81.97991534345397
351,Solanum nigrum,Morocco,Morocco,31.1728205,-7.3362482
351,Solanum nigrum,Myanmar,Myanmar,17.1750495,95.9999652
351,Solanum nigrum,Nepal,Nepal,28.1083929,84.0917139
351,Solanum nigrum,Netherlands,Netherlands,52.5001698,5.7480821
351,Solanum nigrum,Nicobar Is.,India,12.61123865,92.83165406414926
351,Solanum nigrum,North Caucasus,Russia,43.345,42.44
351,Solanum nigrum,North European Russi,Russia,59.9480798,30.3427057
351,Solanum nigrum,Northwest European R,Russia,63.710930201682125,49.7067665604236
351,Solanum nigrum,Norway,Norway,60.5000209,9.0999715
351,Solanum nigrum,Ogasawara-shoto,Japan,27.058938854688293,142.08764534801057
351,Solanum nigrum,Oman,Oman,21.0000287,57.0036901
351,Solanum nigrum,Pakistan,Pakistan,30.3308401,71.247499
351,Solanum nigrum,Palestine,Palestinian Territory,31.94696655,35.27386547291496
351,Solanum nigrum,Poland,Poland,52.215933,19.134422
351,Solanum nigrum,Portugal,Portugal,40.0332629,-7.8896263
351,Solanum nigrum,Primorye,Russia,43.20004712485129,131.96512289699103
351,Solanum nigrum,Romania,Romania,45.9852129,24.6859225
351,Solanum nigrum,Sakhalin,Russia,49.7219665,143.448533
351,Solanum nigrum,Sardegna,Italy,40.0912813,9.0305773
351,Solanum nigrum,Saudi Arabia,Saudi Arabia,25.6242618,42.3528328
351,Solanum nigrum,Selvagens,Portugal,30.146254149999997,-15.866860663342404
351,Solanum nigrum,Sicilia,Italy,37.587794,14.155048
351,Solanum nigrum,Sinai,Egypt,30.5903474,33.7052032
351,Solanum nigrum,South China Sea,Pacific Ocean,16.45150007758931,114.20617015756368
351,Solanum nigrum,South European Russi,Russia,57.5,41.0
351,Solanum nigrum,Spain,Spain,39.3260685,-4.8379791
351,Solanum nigrum,Sudan,Sudan,14.5844444,29.4917691
351,Solanum nigrum,Sweden,Sweden,59.6749712,14.5208584
351,Solanum nigrum,Switzerland,Switzerland,46.7985624,8.2319736
351,Solanum nigrum,Tadzhikistan,Tajikistan,38.6281733,70.8156541
351,Solanum nigrum,Taiwan,Taiwan,23.9739374,120.9820179
351,Solanum nigrum,Thailand,Thailand,14.8971921,100.83273
351,Solanum nigrum,Tibet,China,29.8556443,90.8749807
351,Solanum nigrum,Transcaucasus,Armenia,40.15763968878618,44.51836158517208
351,Solanum nigrum,Tunisia,Tunisia,33.8439408,9.400138
351,Solanum nigrum,Turkey,Turkey,38.9597594,34.9249653
351,Solanum nigrum,Turkey-in-Europe,Turkey,39.96806898232236,32.84065260884738
351,Solanum nigrum,Turkmenistan,Turkmenistan,39.3763807,59.3924609
351,Solanum nigrum,Ukraine,Ukraine,49.4871968,31.2718321
351,Solanum nigrum,Uzbekistan,Uzbekistan,41.32373,63.9528098
351,Solanum nigrum,Vietnam,Vietnam,13.2904027,108.4265113
351,Solanum nigrum,West Himalaya,Nepal,27.985688,86.9163367
351,Solanum nigrum,West Siberia,Russia,60.0,100.0
351,Solanum nigrum,Western Sahara,Morocco,31.1728205,-7.3362482
351,Solanum nigrum,Yemen,Yemen,16.3471243,47.8915271
351,Solanum nigrum,Yugoslavia,Serbia,44.779590793118686,20.45760807801504
352,Macrosolen cochinchinensis,Andaman Is.,India,12.61123865,92.83165406414926
352,Macrosolen cochinchinensis,Assam,India,26.4073841,93.2551303
352,Macrosolen cochinchinensis,Bangladesh,Bangladesh,24.4768783,90.2932426
352,Macrosolen cochinchinensis,Borneo,Indonesia,1.4297828,114.74104130383714
352,Macrosolen cochinchinensis,Cambodia,Cambodia,13.5066394,104.869423
352,Macrosolen cochinchinensis,China South-Central,China,35.000074,104.999927
352,Macrosolen cochinchinensis,China Southeast,China,35.000074,104.999927
352,Macrosolen cochinchinensis,East Himalaya,Nepal,27.985688,86.9163367
352,Macrosolen cochinchinensis,Hainan,China,19.2000001,109.5999999
352,Macrosolen cochinchinensis,Jawa,Indonesia,-7.3032412,110.0044145
352,Macrosolen cochinchinensis,Laos,Laos,20.0171109,103.378253
352,Macrosolen cochinchinensis,Lesser Sunda Is.,Indonesia,-9.0,120.0
352,Macrosolen cochinchinensis,Malaya,Malaysia,9.688476125476036,99.27786351976832
352,Macrosolen cochinchinensis,Maluku,Indonesia,-3.118837,129.4207759
352,Macrosolen cochinchinensis,Myanmar,Myanmar,17.1750495,95.9999652
352,Macrosolen cochinchinensis,Nepal,Nepal,28.1083929,84.0917139
352,Macrosolen cochinchinensis,New Guinea,Papua New Guinea,-5.6816069,144.2489081
352,Macrosolen cochinchinensis,Nicobar Is.,India,12.61123865,92.83165406414926
352,Macrosolen cochinchinensis,Philippines,Philippines,12.7503486,122.7312101
352,Macrosolen cochinchinensis,Sulawesi,Indonesia,-3.6446718,119.9471906
352,Macrosolen cochinchinensis,Sumatera,Indonesia,2.1923519,99.3812201
352,Macrosolen cochinchinensis,Thailand,Thailand,14.8971921,100.83273
352,Macrosolen cochinchinensis,Tibet,China,29.8556443,90.8749807
352,Macrosolen cochinchinensis,Vietnam,Vietnam,13.2904027,108.4265113
353,Harrisonia perforata,Andaman Is.,India,12.61123865,92.83165406414926
353,Harrisonia perforata,Bangladesh,Bangladesh,24.4768783,90.2932426
353,Harrisonia perforata,Borneo,Indonesia,1.4297828,114.74104130383714
353,Harrisonia perforata,Cambodia,Cambodia,13.5066394,104.869423
353,Harrisonia perforata,China Southeast,China,35.000074,104.999927
353,Harrisonia perforata,Hainan,China,19.2000001,109.5999999
353,Harrisonia perforata,Jawa,Indonesia,-7.3032412,110.0044145
353,Harrisonia perforata,Laos,Laos,20.0171109,103.378253
353,Harrisonia perforata,Lesser Sunda Is.,Indonesia,-9.0,120.0
353,Harrisonia perforata,Malaya,Malaysia,9.688476125476036,99.27786351976832
353,Harrisonia perforata,Myanmar,Myanmar,17.1750495,95.9999652
353,Harrisonia perforata,Nicobar Is.,India,12.61123865,92.83165406414926
353,Harrisonia perforata,Philippines,Philippines,12.7503486,122.7312101
353,Harrisonia perforata,Sulawesi,Indonesia,-3.6446718,119.9471906
353,Harrisonia perforata,Sumatera,Indonesia,2.1923519,99.3812201
353,Harrisonia perforata,Thailand,Thailand,14.8971921,100.83273
353,Harrisonia perforata,Vietnam,Vietnam,13.2904027,108.4265113
354,Antirrhinum majus,Baleares,Spain,39.613432,2.880353635614984
354,Antirrhinum majus,France,France,46.603354,1.8883335
354,Antirrhinum majus,Spain,Spain,39.3260685,-4.8379791
355,Urceola laevigata,Andaman Is.,India,12.61123865,92.83165406414926
355,Urceola laevigata,Bangladesh,Bangladesh,24.4768783,90.2932426
355,Urceola laevigata,Borneo,Indonesia,1.4297828,114.74104130383714
355,Urceola laevigata,Cambodia,Cambodia,13.5066394,104.869423
355,Urceola laevigata,China South-Central,China,35.000074,104.999927
355,Urceola laevigata,China Southeast,China,35.000074,104.999927
355,Urceola laevigata,Jawa,Indonesia,-7.3032412,110.0044145
355,Urceola laevigata,Laos,Laos,20.0171109,103.378253
355,Urceola laevigata,Lesser Sunda Is.,Indonesia,-9.0,120.0
355,Urceola laevigata,Malaya,Malaysia,9.688476125476036,99.27786351976832
355,Urceola laevigata,Myanmar,Myanmar,17.1750495,95.9999652
355,Urceola laevigata,Nicobar Is.,India,12.61123865,92.83165406414926
355,Urceola laevigata,Philippines,Philippines,12.7503486,122.7312101
355,Urceola laevigata,Sulawesi,Indonesia,-3.6446718,119.9471906
355,Urceola laevigata,Sumatera,Indonesia,2.1923519,99.3812201
355,Urceola laevigata,Thailand,Thailand,14.8971921,100.83273
355,Urceola laevigata,Vietnam,Vietnam,13.2904027,108.4265113
356,Sideroxylon foetidissimum,Bahamas,Bahamas,24.7736546,-78.0000547
356,Sideroxylon foetidissimum,Belize,Belize,16.8259793,-88.7600927
356,Sideroxylon foetidissimum,Cayman Is.,Cayman Islands,19.703182249999998,-79.9174627243246
356,Sideroxylon foetidissimum,Cuba,Cuba,23.0131338,-80.8328748
356,Sideroxylon foetidissimum,Dominican Republic,Dominican Republic,19.0974031,-70.3028026
356,Sideroxylon foetidissimum,Florida,United States,27.7567667,-81.4639835
356,Sideroxylon foetidissimum,Guatemala,Guatemala,15.6356088,-89.8988087
356,Sideroxylon foetidissimum,Haiti,Haiti,19.1399952,-72.3570972
356,Sideroxylon foetidissimum,Jamaica,Jamaica,18.1850507,-77.3947693
356,Sideroxylon foetidissimum,Leeward Is.,Caribean Sea,15.306329475707475,-62.35624409201594
356,Sideroxylon foetidissimum,Mexico Southeast,Mexico,22.5000485,-100.000037
356,Sideroxylon foetidissimum,Puerto Rico,United States,18.1990856,-66.23444888114108
356,Sideroxylon foetidissimum,Southwest Caribbean,Colombia,12.54385156709119,-81.71614049853288
356,Sideroxylon foetidissimum,Trinidad-Tobago,Trinidad and Tobago,10.8677845,-60.9821067
356,Sideroxylon foetidissimum,Windward Is.,Dominica,15.30847638070239,-61.37124866648106
357,Cyperus cyperoides,Angola,Angola,-11.8775768,17.5691241
357,Cyperus cyperoides,Ascension,"Saint Helena, Ascension and Tristan da Cunha",-37.2465,-12.4870384875
357,Cyperus cyperoides,Assam,India,26.4073841,93.2551303
357,Cyperus cyperoides,Bangladesh,Bangladesh,24.4768783,90.2932426
357,Cyperus cyperoides,Benin,Benin,9.5293472,2.2584408
357,Cyperus cyperoides,Bismarck Archipelago,Papua New Guinea,-5.0,150.0
357,Cyperus cyperoides,Borneo,Indonesia,1.4297828,114.74104130383714
357,Cyperus cyperoides,Burkina,Burkina Faso,12.0753083,-1.6880314
357,Cyperus cyperoides,Burundi,Burundi,-3.3634357,29.8870575
357,Cyperus cyperoides,Cambodia,Cambodia,13.5066394,104.869423
357,Cyperus cyperoides,Cameroon,Cameroon,4.6125522,13.1535811
357,Cyperus cyperoides,Cape Verde,Cape Verde,16.0000552,-24.0083947
357,Cyperus cyperoides,Central African Repu,Central African Republic,4.43520964950236,18.569784100022897
357,Cyperus cyperoides,Chad,Chad,15.6134137,19.0156172
357,Cyperus cyperoides,China North-Central,China,35.000074,104.999927
357,Cyperus cyperoides,China South-Central,China,35.000074,104.999927
357,Cyperus cyperoides,China Southeast,China,35.000074,104.999927
357,Cyperus cyperoides,Comoros,Comoros,-12.2045176,44.2832964
357,Cyperus cyperoides,Congo,Congo-Brazzaville,-0.7264327,15.6419155
357,Cyperus cyperoides,Cook Is.,Cook Islands,-19.919672900000002,-157.9753368892878
357,Cyperus cyperoides,East Himalaya,Nepal,27.985688,86.9163367
357,Cyperus cyperoides,Easter Is.,Chile,-27.1259451,-109.34963353785872
357,Cyperus cyperoides,Equatorial Guinea,Equatorial Guinea,1.613172,10.5170357
357,Cyperus cyperoides,Eritrea,Eritrea,15.9500319,37.9999668
357,Cyperus cyperoides,Ethiopia,Ethiopia,10.2116702,38.6521203
357,Cyperus cyperoides,Gabon,Gabon,-0.8999695,11.6899699
357,Cyperus cyperoides,Gambia,The Gambia,13.470062,-15.4900464
357,Cyperus cyperoides,Guinea,Guinea,10.7226226,-10.7083587
357,Cyperus cyperoides,Guinea-Bissau,Guinea-Bissau,12.100035,-14.9000214
357,Cyperus cyperoides,Gulf of Guinea Is.,São Tomé and Príncipe,2.0000001,2.4999999
357,Cyperus cyperoides,Hainan,China,19.2000001,109.5999999
357,Cyperus cyperoides,India,India,22.3511148,78.6677428
357,Cyperus cyperoides,Japan,Japan,36.5748441,139.2394179
357,Cyperus cyperoides,Jawa,Indonesia,-7.3032412,110.0044145
357,Cyperus cyperoides,Kazan-retto,Japan,25.116373066457992,140.98632547967534
357,Cyperus cyperoides,Kenya,Kenya,1.4419683,38.4313975
357,Cyperus cyperoides,Korea,South Korea,36.638392,127.6961188
357,Cyperus cyperoides,KwaZulu-Natal,South Africa,-28.503833,30.8875009
357,Cyperus cyperoides,Laos,Laos,20.0171109,103.378253
357,Cyperus cyperoides,Lesser Sunda Is.,Indonesia,-9.0,120.0
357,Cyperus cyperoides,Liberia,Liberia,5.7499721,-9.3658524
357,Cyperus cyperoides,Madagascar,Madagascar,-18.9249604,46.4416422
357,Cyperus cyperoides,Malawi,Malawi,-13.2687204,33.9301963
357,Cyperus cyperoides,Malaya,Malaysia,9.688476125476036,99.27786351976832
357,Cyperus cyperoides,Mali,Mali,16.3700359,-2.2900239
357,Cyperus cyperoides,Maluku,Indonesia,-3.118837,129.4207759
357,Cyperus cyperoides,Marianas,United States,14.149020499999999,145.21345248318923
357,Cyperus cyperoides,Mauritius,Mauritius,-20.2759451,57.5703566
357,Cyperus cyperoides,Myanmar,Myanmar,17.1750495,95.9999652
357,Cyperus cyperoides,Namibia,Namibia,-23.2335499,17.3231107
357,Cyperus cyperoides,Nansei-shoto,Japan,26.037118273483266,127.00545006618664
357,Cyperus cyperoides,Nepal,Nepal,28.1083929,84.0917139
357,Cyperus cyperoides,New Guinea,Papua New Guinea,-5.6816069,144.2489081
357,Cyperus cyperoides,New South Wales,Australia,-31.8759835,147.2869493
357,Cyperus cyperoides,Nicobar Is.,India,12.61123865,92.83165406414926
357,Cyperus cyperoides,Nigeria,Nigeria,9.6000359,7.9999721
357,Cyperus cyperoides,Niue,Niue,-19.0536414,-169.861341
357,Cyperus cyperoides,Northern Provinces,South Africa,-23.07315041292348,29.385525092479316
357,Cyperus cyperoides,Ogasawara-shoto,Japan,27.058938854688293,142.08764534801057
357,Cyperus cyperoides,Pakistan,Pakistan,30.3308401,71.247499
357,Cyperus cyperoides,Philippines,Philippines,12.7503486,122.7312101
357,Cyperus cyperoides,Queensland,Australia,-22.1646782,144.5844903
357,Cyperus cyperoides,Rwanda,Rwanda,-1.9646631,30.0644358
357,Cyperus cyperoides,Samoa,Samoa,-13.7693895,-172.12005
357,Cyperus cyperoides,Senegal,Senegal,14.4750607,-14.4529612
357,Cyperus cyperoides,Society Is.,France,-16.77703276294167,-151.44634631164223
357,Cyperus cyperoides,Socotra,Yemen,12.5,53.833333
357,Cyperus cyperoides,Solomon Is.,Solomon Islands,-8.7053941,159.1070693851845
357,Cyperus cyperoides,South China Sea,Pacific Ocean,16.45150007758931,114.20617015756368
357,Cyperus cyperoides,Sri Lanka,Sri Lanka,7.5554942,80.7137847
357,Cyperus cyperoides,St.Helena,"Saint Helena, Ascension and Tristan da Cunha",-37.2465,-12.4870384875
357,Cyperus cyperoides,Sudan,Sudan,14.5844444,29.4917691
357,Cyperus cyperoides,Sulawesi,Indonesia,-3.6446718,119.9471906
357,Cyperus cyperoides,Sumatera,Indonesia,2.1923519,99.3812201
357,Cyperus cyperoides,Swaziland,Eswatini,-26.5624806,31.3991317
357,Cyperus cyperoides,Taiwan,Taiwan,23.9739374,120.9820179
357,Cyperus cyperoides,Tanzania,Tanzania,-6.5247123,35.7878438
357,Cyperus cyperoides,Thailand,Thailand,14.8971921,100.83273
357,Cyperus cyperoides,Tibet,China,29.8556443,90.8749807
357,Cyperus cyperoides,Togo,Togo,8.7800265,1.0199765
357,Cyperus cyperoides,Tuamotu,France,-18.7963088,-141.5839778
357,Cyperus cyperoides,Uganda,Uganda,1.5333554,32.2166578
357,Cyperus cyperoides,Vietnam,Vietnam,13.2904027,108.4265113
357,Cyperus cyperoides,Wallis-Futuna Is.,France,-13.289402,-176.204224
357,Cyperus cyperoides,West Himalaya,Nepal,27.985688,86.9163367
357,Cyperus cyperoides,Zambia,Zambia,-14.5189121,27.5589884
357,Cyperus cyperoides,Zaïre,Democratic Republic of the Congo,-2.9814344,23.8222636
357,Cyperus cyperoides,Zimbabwe,Zimbabwe,-18.4554963,29.7468414
358,Fuchsia magellanica,Argentina South,Argentina,-34.9964963,-64.9672817
358,Fuchsia magellanica,Chile Central,Chile,-31.7613365,-71.3187697
358,Fuchsia magellanica,Chile South,Chile,-31.7613365,-71.3187697
359,Calyptranthes williamsii,Bahamas,Bahamas,24.7736546,-78.0000547
359,Calyptranthes williamsii,Belize,Belize,16.8259793,-88.7600927
359,Calyptranthes williamsii,Cayman Is.,Cayman Islands,19.703182249999998,-79.9174627243246
359,Calyptranthes williamsii,Costa Rica,Costa Rica,10.2735633,-84.0739102
359,Calyptranthes williamsii,Cuba,Cuba,23.0131338,-80.8328748
359,Calyptranthes williamsii,Dominican Republic,Dominican Republic,19.0974031,-70.3028026
359,Calyptranthes williamsii,Florida,United States,27.7567667,-81.4639835
359,Calyptranthes williamsii,Guatemala,Guatemala,15.6356088,-89.8988087
359,Calyptranthes williamsii,Haiti,Haiti,19.1399952,-72.3570972
359,Calyptranthes williamsii,Honduras,Honduras,15.2572432,-86.0755145
359,Calyptranthes williamsii,Jamaica,Jamaica,18.1850507,-77.3947693
359,Calyptranthes williamsii,Leeward Is.,Caribean Sea,15.306329475707475,-62.35624409201594
359,Calyptranthes williamsii,Mexico Gulf,Mexico,27.5578101,-111.7046501
359,Calyptranthes williamsii,Mexico Northwest,Mexico,22.5000485,-100.000037
359,Calyptranthes williamsii,Mexico Southeast,Mexico,22.5000485,-100.000037
359,Calyptranthes williamsii,Mexico Southwest,Mexico,22.5000485,-100.000037
359,Calyptranthes williamsii,Nicaragua,Nicaragua,12.6090157,-85.2936911
359,Calyptranthes williamsii,Panamá,Panama,8.559559,-81.1308434
359,Calyptranthes williamsii,Puerto Rico,United States,18.1990856,-66.23444888114108
359,Calyptranthes williamsii,Turks-Caicos Is.,United Kingdom,21.7214683,-71.6201783
360,Selenicereus grandiflorus,Bahamas,Bahamas,24.7736546,-78.0000547
360,Selenicereus grandiflorus,Cayman Is.,Cayman Islands,19.703182249999998,-79.9174627243246
360,Selenicereus grandiflorus,Cuba,Cuba,23.0131338,-80.8328748
360,Selenicereus grandiflorus,Dominican Republic,Dominican Republic,19.0974031,-70.3028026
360,Selenicereus grandiflorus,Guatemala,Guatemala,15.6356088,-89.8988087
360,Selenicereus grandiflorus,Haiti,Haiti,19.1399952,-72.3570972
360,Selenicereus grandiflorus,Jamaica,Jamaica,18.1850507,-77.3947693
360,Selenicereus grandiflorus,Mexico Gulf,Mexico,27.5578101,-111.7046501
360,Selenicereus grandiflorus,Mexico Northeast,Mexico,22.5000485,-100.000037
360,Selenicereus grandiflorus,Mexico Southeast,Mexico,22.5000485,-100.000037
360,Selenicereus grandiflorus,Nicaragua,Nicaragua,12.6090157,-85.2936911
361,Euphorbia taurinensis,Albania,Albania,41.000028,19.9999619
361,Euphorbia taurinensis,Baleares,Spain,39.613432,2.880353635614984
361,Euphorbia taurinensis,Bulgaria,Bulgaria,42.6073975,25.4856617
361,Euphorbia taurinensis,Corse,France,42.188089649999995,9.068413771427695
361,Euphorbia taurinensis,Cyprus,Cyprus,34.9823018,33.1451285
361,Euphorbia taurinensis,Czechoslovakia,Czech Republic,50.081180675151785,14.424418118943224
361,Euphorbia taurinensis,East Aegean Is.,Greece,37.67171605,25.527275812289748
361,Euphorbia taurinensis,France,France,46.603354,1.8883335
361,Euphorbia taurinensis,Germany,Germany,51.0834196,10.4234469
361,Euphorbia taurinensis,Greece,Greece,38.9953683,21.9877132
361,Euphorbia taurinensis,Hungary,Hungary,47.1817585,19.5060937
361,Euphorbia taurinensis,Italy,Italy,42.6384261,12.674297
361,Euphorbia taurinensis,Kriti,Greece,35.25209068705123,24.79063735576908
361,Euphorbia taurinensis,Krym,Ukraine,45.6856952,33.9329411
361,Euphorbia taurinensis,North Caucasus,Russia,43.345,42.44
361,Euphorbia taurinensis,Portugal,Portugal,40.0332629,-7.8896263
361,Euphorbia taurinensis,Romania,Romania,45.9852129,24.6859225
361,Euphorbia taurinensis,Spain,Spain,39.3260685,-4.8379791
361,Euphorbia taurinensis,Switzerland,Switzerland,46.7985624,8.2319736
361,Euphorbia taurinensis,Turkey,Turkey,38.9597594,34.9249653
361,Euphorbia taurinensis,Turkey-in-Europe,Turkey,39.96806898232236,32.84065260884738
361,Euphorbia taurinensis,Ukraine,Ukraine,49.4871968,31.2718321
361,Euphorbia taurinensis,Yugoslavia,Serbia,44.779590793118686,20.45760807801504
362,Melicope accedens,Andaman Is.,India,12.61123865,92.83165406414926
362,Melicope accedens,Borneo,Indonesia,1.4297828,114.74104130383714
362,Melicope accedens,Jawa,Indonesia,-7.3032412,110.0044145
362,Melicope accedens,Malaya,Malaysia,9.688476125476036,99.27786351976832
362,Melicope accedens,Myanmar,Myanmar,17.1750495,95.9999652
362,Melicope accedens,Sumatera,Indonesia,2.1923519,99.3812201
362,Melicope accedens,Thailand,Thailand,14.8971921,100.83273
362,Melicope accedens,Vietnam,Vietnam,13.2904027,108.4265113
363,Coccoloba krugii,Bahamas,Bahamas,24.7736546,-78.0000547
363,Coccoloba krugii,Dominican Republic,Dominican Republic,19.0974031,-70.3028026
363,Coccoloba krugii,Haiti,Haiti,19.1399952,-72.3570972
363,Coccoloba krugii,Jamaica,Jamaica,18.1850507,-77.3947693
363,Coccoloba krugii,Leeward Is.,Caribean Sea,15.306329475707475,-62.35624409201594
363,Coccoloba krugii,Puerto Rico,United States,18.1990856,-66.23444888114108
363,Coccoloba krugii,Turks-Caicos Is.,United Kingdom,21.7214683,-71.6201783
364,Iresine diffusa,Argentina Northeast,Argentina,-34.9964963,-64.9672817
364,Iresine diffusa,Argentina Northwest,Argentina,-34.9964963,-64.9672817
364,Iresine diffusa,Belize,Belize,16.8259793,-88.7600927
364,Iresine diffusa,Bolivia,Bolivia,-17.0568696,-64.9912286
364,Iresine diffusa,Brazil North,Brazil,-10.3333333,-53.2
364,Iresine diffusa,Brazil Northeast,Brazil,-10.3333333,-53.2
364,Iresine diffusa,Brazil South,Brazil,-10.3333333,-53.2
364,Iresine diffusa,Brazil Southeast,Brazil,-10.3333333,-53.2
364,Iresine diffusa,Brazil West-Central,Brazil,-10.3333333,-53.2
364,Iresine diffusa,Cayman Is.,Cayman Islands,19.703182249999998,-79.9174627243246
364,Iresine diffusa,Colombia,Colombia,4.099917,-72.9088133
364,Iresine diffusa,Costa Rica,Costa Rica,10.2735633,-84.0739102
364,Iresine diffusa,Cuba,Cuba,23.0131338,-80.8328748
364,Iresine diffusa,Dominican Republic,Dominican Republic,19.0974031,-70.3028026
364,Iresine diffusa,Ecuador,Ecuador,-1.3397668,-79.3666965
364,Iresine diffusa,El Salvador,El Salvador,13.8000382,-88.9140683
364,Iresine diffusa,Florida,United States,27.7567667,-81.4639835
364,Iresine diffusa,Guatemala,Guatemala,15.6356088,-89.8988087
364,Iresine diffusa,Guyana,Guyana,4.8417097,-58.6416891
364,Iresine diffusa,Haiti,Haiti,19.1399952,-72.3570972
364,Iresine diffusa,Honduras,Honduras,15.2572432,-86.0755145
364,Iresine diffusa,Jamaica,Jamaica,18.1850507,-77.3947693
364,Iresine diffusa,Leeward Is.,Caribean Sea,15.306329475707475,-62.35624409201594
364,Iresine diffusa,Louisiana,United States,30.8703881,-92.007126
364,Iresine diffusa,Mexico Central,Mexico,22.5000485,-100.000037
364,Iresine diffusa,Mexico Gulf,Mexico,27.5578101,-111.7046501
364,Iresine diffusa,Mexico Northeast,Mexico,22.5000485,-100.000037
364,Iresine diffusa,Mexico Northwest,Mexico,22.5000485,-100.000037
364,Iresine diffusa,Mexico Southeast,Mexico,22.5000485,-100.000037
364,Iresine diffusa,Mexico Southwest,Mexico,22.5000485,-100.000037
364,Iresine diffusa,Nicaragua,Nicaragua,12.6090157,-85.2936911
364,Iresine diffusa,Panamá,Panama,8.559559,-81.1308434
364,Iresine diffusa,Paraguay,Paraguay,-23.3165935,-58.1693445
364,Iresine diffusa,Peru,Peru,-6.8699697,-75.0458515
364,Iresine diffusa,Puerto Rico,United States,18.1990856,-66.23444888114108
364,Iresine diffusa,Suriname,Suriname,4.1413025,-56.0771187
364,Iresine diffusa,Texas,United States,31.8160381,-99.5120986
364,Iresine diffusa,Uruguay,Uruguay,-32.8755548,-56.0201525
364,Iresine diffusa,Venezuela,Venezuela,6.68231285,-65.52259913185809
364,Iresine diffusa,Windward Is.,Dominica,15.30847638070239,-61.37124866648106
365,Neyraudia arundinacea,Andaman Is.,India,12.61123865,92.83165406414926
365,Neyraudia arundinacea,Hainan,China,19.2000001,109.5999999
365,Neyraudia arundinacea,India,India,22.3511148,78.6677428
365,Neyraudia arundinacea,Jawa,Indonesia,-7.3032412,110.0044145
365,Neyraudia arundinacea,Laos,Laos,20.0171109,103.378253
365,Neyraudia arundinacea,Lesser Sunda Is.,Indonesia,-9.0,120.0
365,Neyraudia arundinacea,Madagascar,Madagascar,-18.9249604,46.4416422
365,Neyraudia arundinacea,Malawi,Malawi,-13.2687204,33.9301963
365,Neyraudia arundinacea,Malaya,Malaysia,9.688476125476036,99.27786351976832
365,Neyraudia arundinacea,Myanmar,Myanmar,17.1750495,95.9999652
365,Neyraudia arundinacea,Nepal,Nepal,28.1083929,84.0917139
365,Neyraudia arundinacea,Nicobar Is.,India,12.61123865,92.83165406414926
365,Neyraudia arundinacea,Pakistan,Pakistan,30.3308401,71.247499
365,Neyraudia arundinacea,Sumatera,Indonesia,2.1923519,99.3812201
365,Neyraudia arundinacea,Tanzania,Tanzania,-6.5247123,35.7878438
365,Neyraudia arundinacea,Thailand,Thailand,14.8971921,100.83273
365,Neyraudia arundinacea,Vietnam,Vietnam,13.2904027,108.4265113
365,Neyraudia arundinacea,West Himalaya,Nepal,27.985688,86.9163367
365,Neyraudia arundinacea,Zaïre,Democratic Republic of the Congo,-2.9814344,23.8222636
366,Deschampsia chapmanii,Antipodean Is.,New Zealand,-49.68590358849914,178.7680773791147
366,Deschampsia chapmanii,Macquarie Is.,Australia,-54.6318143,158.86175758410565
366,Deschampsia chapmanii,New Zealand North,New Zealand,-41.5000831,172.8344077
366,Deschampsia chapmanii,New Zealand South,New Zealand,-41.5000831,172.8344077
