plant_id,full_name,botanist_wiki,botanist_last_name
758,Elias Emanuel Nelson,http://en.wikipedia.org/w/index.php?title=Elias_Emanuel_Nelson&action=edit&redlink=1,nelson
758,Erich Nelson,http://en.wikipedia.org/wiki/Erich_Nelson,nelson
758,Edward William Nelson,http://en.wikipedia.org/wiki/Edward_William_Nelson,nelson
758,Ira Schreiber Nelson,http://en.wikipedia.org/wiki/Ira_Schreiber_Nelson,nelson
758,David Nelson,http://en.wikipedia.org/wiki/David_Nelson_(botanical_collector),nelson
758,Aven Nelson,http://en.wikipedia.org/wiki/Aven_Nelson,nelson
758,Richard Sanders Rogers,http://en.wikipedia.org/wiki/Richard_Sanders_Rogers,rogers
758,Gorin,,gorin
758,Eduard,,eduard
758,Chiatellin,,chiatellin
759,Cardinal Stephan Franz Lajos (Ludwig) Haynald,http://en.wikipedia.org/wiki/Lajos_Haynald,haynald
760,Georg Friedrich Kaulfuss,http://en.wikipedia.org/wiki/Georg_Friedrich_Kaulfuss,kaulfuss
761,Robert Brown,http://en.wikipedia.org/wiki/Robert_Brown_(Scottish_botanist_from_Montrose),brown
761,Clair Alan Brown,http://en.wikipedia.org/wiki/Clair_Alan_Brown,brown
761,Nicholas Edward Brown,http://en.wikipedia.org/wiki/Nicholas_Edward_Brown,brown
761,Addison Brown,http://en.wikipedia.org/wiki/Addison_Brown,brown
761,Andrew Phillip Brown,http://en.wikipedia.org/wiki/Andrew_Phillip_Brown,brown
761,William Brown,http://en.wikipedia.org/wiki/William_Brown_(plant_pathologist),brown
761,Charles Curtis,http://en.wikipedia.org/wiki/Charles_Curtis_(botanist),curtis
761,Carlton Clarence Curtis,http://en.wikipedia.org/w/index.php?title=Carlton_Clarence_Curtis&action=edit&redlink=1,curtis
761,Charles Henry Curtis,http://en.wikipedia.org/w/index.php?title=Charles_Henry_Curtis&action=edit&redlink=1,curtis
761,William Curtis,http://en.wikipedia.org/wiki/William_Curtis,curtis
761,Moses Ashley Curtis,http://en.wikipedia.org/wiki/Moses_Ashley_Curtis,curtis
761,Gontran Georges Henri Hamel,http://en.wikipedia.org/wiki/Gontran_Hamel,hamel
761,Edwin Bingham Copeland,http://en.wikipedia.org/wiki/Edwin_Bingham_Copeland,copeland
761,Herbert Faulkner Copeland,http://en.wikipedia.org/wiki/Herbert_Copeland,copeland
762,Hermann Kurz,http://en.wikipedia.org/w/index.php?title=Hermann_Kurz_(botanist)&action=edit&redlink=1,kurz
762,Holger Willibald Kurz,http://en.wikipedia.org/w/index.php?title=Holger_Willibald_Kurz&action=edit&redlink=1,kurz
762,Wilhelm Sulpiz Kurz,http://en.wikipedia.org/wiki/Wilhelm_Sulpiz_Kurz,kurz
762,Albert Kurz,http://en.wikipedia.org/w/index.php?title=Albert_Kurz&action=edit&redlink=1,kurz
762,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
762,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
763,Dietrich Brandis,http://en.wikipedia.org/wiki/Dietrich_Brandis,brandis
764,Nauman,,nauman
764,Hugh Cuming,http://en.wikipedia.org/wiki/Hugh_Cuming,cuming
764,Naumann,,naumann
765,Allion,,allion
765,Heinrich Moritz Willkomm,http://en.wikipedia.org/wiki/Heinrich_Moritz_Willkomm,willkomm
765,Nicolaus Thomas Host,http://en.wikipedia.org/wiki/Nicolaus_Thomas_Host,host
765,Leonard Plukenet,http://en.wikipedia.org/wiki/Leonard_Plukenet,plukenet
766,François Gagnepain,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Gagnepain,gagnepain
767,Perrottet,,perrottet
767,Moritz Richard Schomburgk,http://en.wikipedia.org/wiki/Moritz_Richard_Schomburgk,schomburgk
768,Alexander Milton Ross,http://en.wikipedia.org/wiki/Alexander_Milton_Ross,ross
769,Alfredo Jahn,http://en.wikipedia.org/wiki/Alfredo_Jahn,jahn
769,Dillen,,dillen
769,Rojas,,rojas
770,Hugh Algernon Weddell,http://en.wikipedia.org/wiki/Hugh_Algernon_Weddell,weddell
770,Prieur,,prieur
770,Leprieur,,leprieur
771,Carl Ludwig Willdenow,http://en.wikipedia.org/wiki/Carl_Ludwig_Willdenow,willdenow
771,Carl Ludwig von Willdenow,http://en.wikipedia.org/wiki/Carl_Ludwig_von_Willdenow,willdenow
772,Pieter Willem Korthals,http://en.wikipedia.org/wiki/Pieter_Willem_Korthals,korthals
773,Edward Lyman Morris,http://en.wikipedia.org/wiki/Edward_Lyman_Morris,morris
773,John Morris,http://en.wikipedia.org/wiki/John_Morris_(geologist),morris
773,Johann Wilhelm Karl Moritz,http://en.wikipedia.org/w/index.php?title=Johann_Wilhelm_Karl_Moritz&action=edit&redlink=1,moritz
774,Harry Veitch,http://en.wikipedia.org/wiki/Harry_Veitch,veitch
774,John Gould Veitch,http://en.wikipedia.org/wiki/John_Gould_Veitch,veitch
774,Peter Veitch,http://en.wikipedia.org/wiki/Peter_Veitch,veitch
774,Harry James Veitch,http://en.wikipedia.org/wiki/Harry_James_Veitch,veitch
774,Andreas Heinrich Karl Brandt,http://en.wikipedia.org/wiki/Andreas_Heinrich_Karl_Brandt,brandt
775,Schipp,,schipp
775,Rothschuh,,rothschuh
775,Juergensen,,juergensen
775,Nikolaus Joseph von Jacquin,http://en.wikipedia.org/wiki/Nikolaus_Joseph_von_Jacquin,jacquin
775,Joseph Franz von Jacquin,http://en.wikipedia.org/wiki/Joseph_Franz_von_Jacquin,jacquin
776,August Christian Schultz,http://en.wikipedia.org/w/index.php?title=August_Christian_Schultz&action=edit&redlink=1,schultz
776,Arthur Schultz,http://en.wikipedia.org/w/index.php?title=Arthur_Schultz_(botanist)&action=edit&redlink=1,schultz
776,Thorel,,thorel
777,Storck,,storck
777,Joseph Banks,http://en.wikipedia.org/wiki/Joseph_Banks,banks
777,Harlan Parker Banks,http://en.wikipedia.org/wiki/Harlan_Parker_Banks,banks
778,Wayne Paul Armstrong,http://en.wikipedia.org/w/index.php?title=Wayne_Paul_Armstrong&action=edit&redlink=1,armstrong
779,Thomas Fulton Bourdillon,http://en.wikipedia.org/wiki/Thomas_Fulton_Bourdillon,bourdillon
780,Joseph Pitton de Tournefort,http://en.wikipedia.org/wiki/Joseph_Pitton_de_Tournefort,tournefort
781,Kurt Sprengel,http://en.wikipedia.org/wiki/Kurt_Sprengel,sprengel
781,Christian Konrad (Conrad) Sprengel,http://en.wikipedia.org/wiki/Christian_Konrad_Sprengel,sprengel
781,Anton Sprengel,http://en.wikipedia.org/w/index.php?title=Anton_Sprengel&action=edit&redlink=1,sprengel
782,Cecil Rollo Payton Andrews,http://en.wikipedia.org/wiki/Cecil_Rollo_Payton_Andrews,andrews
782,Charles William Andrews,http://en.wikipedia.org/wiki/Charles_William_Andrews,andrews
782,Ebenezer Baldwin Andrews,http://en.wikipedia.org/w/index.php?title=Ebenezer_Baldwin_Andrews&action=edit&redlink=1,andrews
782,George W. Andrews,http://en.wikipedia.org/w/index.php?title=George_W._Andrews_(botanist)&action=edit&redlink=1,andrews
782,Henry Nathaniel Andrews,http://en.wikipedia.org/wiki/Henry_Nathaniel_Andrews,andrews
782,Albert LeRoy Andrews,http://en.wikipedia.org/wiki/Albert_LeRoy_Andrews,andrews
782,Henry Cranke Andrews,http://en.wikipedia.org/wiki/Henry_Cranke_Andrews,andrews
783,John Miers,http://en.wikipedia.org/wiki/John_Miers_(botanist),miers
783,George Bentham,http://en.wikipedia.org/wiki/George_Bentham,bentham
783,Lehmann,,lehmann
784,Gustav Mann,http://en.wikipedia.org/wiki/Gustav_Mann,mann
785,Jean-Baptiste Lamarck,http://en.wikipedia.org/wiki/Jean-Baptiste_Lamarck,lamarck
785,Johann Friedrich Klotzsch,http://en.wikipedia.org/wiki/Johann_Friedrich_Klotzsch,klotzsch
785,Drummond,,drummond
786,Franz Meyen,http://en.wikipedia.org/wiki/Franz_Meyen,meyen
786,Franz Julius Ferdinand Meyen,http://en.wikipedia.org/wiki/Franz_Meyen,meyen
786,Frankton,,frankton
787,Richard Brinsley Hinds,http://en.wikipedia.org/wiki/Richard_Brinsley_Hinds,hinds
788,Clelland,,clelland
788,William Roxburgh,http://en.wikipedia.org/wiki/William_Roxburgh,roxburgh
789,Charles Curtis,http://en.wikipedia.org/wiki/Charles_Curtis_(botanist),curtis
789,Carlton Clarence Curtis,http://en.wikipedia.org/w/index.php?title=Carlton_Clarence_Curtis&action=edit&redlink=1,curtis
789,Charles Henry Curtis,http://en.wikipedia.org/w/index.php?title=Charles_Henry_Curtis&action=edit&redlink=1,curtis
789,William Curtis,http://en.wikipedia.org/wiki/William_Curtis,curtis
789,Moses Ashley Curtis,http://en.wikipedia.org/wiki/Moses_Ashley_Curtis,curtis
789,Evrard,,evrard
789,Pitard,,pitard
790,Thomas Lobb,http://en.wikipedia.org/wiki/Thomas_Lobb,lobb
790,William Lobb,http://en.wikipedia.org/wiki/William_Lobb,lobb
791,Georg August Schweinfurth,http://en.wikipedia.org/wiki/Georg_August_Schweinfurth,schweinfurth
791,Ledermann,,ledermann
792,Robert Harold Compton,http://en.wikipedia.org/wiki/Robert_Harold_Compton,compton
793,Koenig,,koenig
793,George King,http://en.wikipedia.org/wiki/George_King_(botanist),king
793,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
793,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
794,Erik Leonard Ekman,http://en.wikipedia.org/wiki/Erik_Leonard_Ekman,ekman
794,Michael Clyde Hislop,http://en.wikipedia.org/w/index.php?title=Michael_Clyde_Hislop&action=edit&redlink=1,hislop
795,Lawrence Alexander Sidney Johnson,http://en.wikipedia.org/wiki/Lawrence_Alexander_Sidney_Johnson,johnson
796,Arthur Wallis Exell,http://en.wikipedia.org/wiki/Arthur_Wallis_Exell,exell
797,João Geraldo Kuhlmann,http://en.wikipedia.org/wiki/Jo%C3%A3o_Geraldo_Kuhlmann,kuhlmann
797,Moysés Kuhlmann,http://en.wikipedia.org/wiki/Moys%C3%A9s_Kuhlmann,kuhlmann
798,William Griffith,http://en.wikipedia.org/wiki/William_Griffith_(botanist),griffith
799,Colin James Webb,http://en.wikipedia.org/w/index.php?title=Colin_James_Webb&action=edit&redlink=1,webb
799,Philip Barker Webb,http://en.wikipedia.org/wiki/Philip_Barker_Webb,webb
800,Carl Peter Thunberg,http://en.wikipedia.org/wiki/Carl_Peter_Thunberg,thunberg
800,Poiret,,poiret
801,Sir George Taylor,http://en.wikipedia.org/wiki/George_Taylor_(botanist),taylor
801,Nigel Paul Taylor,http://en.wikipedia.org/wiki/Nigel_Paul_Taylor,taylor
801,Norman Taylor,http://en.wikipedia.org/w/index.php?title=Norman_Taylor_(botanist)&action=edit&redlink=1,taylor
801,William Randolph Taylor,http://en.wikipedia.org/wiki/William_Randolph_Taylor,taylor
802,Gustav Mann,http://en.wikipedia.org/wiki/Gustav_Mann,mann
803,Gustav Mann,http://en.wikipedia.org/wiki/Gustav_Mann,mann
804,Charles Edward Moss,http://en.wikipedia.org/wiki/Charles_Edward_Moss,moss
804,Alexander Braun,http://en.wikipedia.org/wiki/Alexander_Braun,braun
804,Karl Friedrich Wilhelm Braun,http://en.wikipedia.org/w/index.php?title=Karl_Friedrich_Wilhelm_Braun&action=edit&redlink=1,braun
804,Alexander Karl Heinrich Braun,http://en.wikipedia.org/wiki/Alexander_Karl_Heinrich_Braun,braun
805,Gustav Karl Wilhelm Hermann Karsten,http://en.wikipedia.org/wiki/Gustav_Karl_Wilhelm_Hermann_Karsten,karsten
806,Charles Noyes Forbes,http://en.wikipedia.org/wiki/Charles_Noyes_Forbes,forbes
806,Edward Forbes,http://en.wikipedia.org/wiki/Edward_Forbes,forbes
806,Henry Ogg Forbes,http://en.wikipedia.org/wiki/Henry_Ogg_Forbes,forbes
807,Rheed,,rheed
807,Vladimir Leontyevich Komarov,http://en.wikipedia.org/wiki/Vladimir_Leontyevich_Komarov,komarov
808,Gustave Prosper Vidal,http://en.wikipedia.org/wiki/Gustave_Prosper_Vidal,vidal
809,Whang,,whang
809,Johann Wilhelm Karl Moritz,http://en.wikipedia.org/w/index.php?title=Johann_Wilhelm_Karl_Moritz&action=edit&redlink=1,moritz
809,Clifford R. Parks,http://en.wikipedia.org/w/index.php?title=Clifford_R._Parks&action=edit&redlink=1,parks
809,Archbold,,archbold
809,Erling Christophersen,http://en.wikipedia.org/wiki/Erling_Christophersen,christophersen
810,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
810,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
811,Pierre Marie Auguste Broussonet,http://en.wikipedia.org/wiki/Pierre_Marie_Auguste_Broussonet,broussonet
811,Topal,,topal
812,Thomas Fulton Bourdillon,http://en.wikipedia.org/wiki/Thomas_Fulton_Bourdillon,bourdillon
812,Talbot,,talbot
812,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
812,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
813,Bofill,,bofill
813,Dillen,,dillen
813,Bryan Kenneth Simon,http://en.wikipedia.org/w/index.php?title=Bryan_Kenneth_Simon&action=edit&redlink=1,simon
813,Eugène Ernest Simon,http://en.wikipedia.org/w/index.php?title=Eug%C3%A8ne_Ernest_Simon&action=edit&redlink=1,simon
814,Johan Coenraad van Hasselt,http://en.wikipedia.org/wiki/Johan_Coenraad_van_Hasselt,hasselt
815,Max Udo Hollrung,http://en.wikipedia.org/wiki/Max_Udo_Hollrung,hollrung
816,Friedrich August Marschall von Bieberstein,http://en.wikipedia.org/wiki/Friedrich_August_Marschall_von_Bieberstein,bieberstein
817,Gustav Karl Wilhelm Hermann Karsten,http://en.wikipedia.org/wiki/Gustav_Karl_Wilhelm_Hermann_Karsten,karsten
818,Wenzel,,wenzel
818,Carl Friedrich Schmidt,http://en.wikipedia.org/wiki/Carl_Friedrich_Schmidt_(1811),schmidt
818,Ernst Johannes Schmidt,http://en.wikipedia.org/wiki/Johannes_Schmidt_(biologist),schmidt
818,Eduard Oscar Schmidt,http://en.wikipedia.org/wiki/Eduard_Oscar_Schmidt,schmidt
818,Wilhelm Ludwig Ewald Schmidt,http://en.wikipedia.org/wiki/Wilhelm_Ludwig_Ewald_Schmidt,schmidt
818,Wilhelm Schmidt,http://en.wikipedia.org/w/index.php?title=Wilhelm_Schmidt_(botanist)&action=edit&redlink=1,schmidt
818,Benjamin Lincoln Robinson,http://en.wikipedia.org/wiki/Benjamin_Lincoln_Robinson,robinson
818,Charles Budd Robinson,http://en.wikipedia.org/wiki/Charles_Budd_Robinson,robinson
818,Edward Armitage Robinson,http://en.wikipedia.org/w/index.php?title=Edward_Armitage_Robinson&action=edit&redlink=1,robinson
818,George Leslie Robinson,http://en.wikipedia.org/w/index.php?title=George_Leslie_Robinson&action=edit&redlink=1,robinson
818,Harold E. Robinson,http://en.wikipedia.org/wiki/Harold_E._Robinson,robinson
818,Alastair Robinson,http://en.wikipedia.org/wiki/Alastair_Robinson,robinson
818,Scortechin,,scortechin
819,Henry Halcro Johnston,http://en.wikipedia.org/wiki/Henry_Halcro_Johnston,johnston
819,"Henry ""Harry"" Hamilton Johnston",http://en.wikipedia.org/wiki/Harry_Johnston,johnston
819,Ivan Murray Johnston,http://en.wikipedia.org/wiki/Ivan_Murray_Johnston,johnston
819,Marshall Conring Johnston,http://en.wikipedia.org/wiki/Marshall_Conring_Johnston,johnston
820,Georg August Schweinfurth,http://en.wikipedia.org/wiki/Georg_August_Schweinfurth,schweinfurth
820,Laurent,,laurent
820,Vanderyst,,vanderyst
821,Joseph Pitton de Tournefort,http://en.wikipedia.org/wiki/Joseph_Pitton_de_Tournefort,tournefort
822,Elmer Drew Merrill,http://en.wikipedia.org/wiki/Elmer_Drew_Merrill,merrill
823,Nicolaus Thomas Host,http://en.wikipedia.org/wiki/Nicolaus_Thomas_Host,host
823,Lostritt,,lostritt
823,Wiedmann,,wiedmann
823,Bielz,,bielz
824,Everett,,everett
824,William Roxburgh,http://en.wikipedia.org/wiki/William_Roxburgh,roxburgh
825,Duss,,duss
825,Henry Halcro Johnston,http://en.wikipedia.org/wiki/Henry_Halcro_Johnston,johnston
825,"Henry ""Harry"" Hamilton Johnston",http://en.wikipedia.org/wiki/Harry_Johnston,johnston
825,Ivan Murray Johnston,http://en.wikipedia.org/wiki/Ivan_Murray_Johnston,johnston
825,Marshall Conring Johnston,http://en.wikipedia.org/wiki/Marshall_Conring_Johnston,johnston
825,Donnell-smith,,donnell-smith
825,Funck,,funck
826,August Christian Schultz,http://en.wikipedia.org/w/index.php?title=August_Christian_Schultz&action=edit&redlink=1,schultz
826,Arthur Schultz,http://en.wikipedia.org/w/index.php?title=Arthur_Schultz_(botanist)&action=edit&redlink=1,schultz
827,Thomas Horsfield,http://en.wikipedia.org/wiki/Thomas_Horsfield,horsfield
828,Hermann Kurz,http://en.wikipedia.org/w/index.php?title=Hermann_Kurz_(botanist)&action=edit&redlink=1,kurz
828,Holger Willibald Kurz,http://en.wikipedia.org/w/index.php?title=Holger_Willibald_Kurz&action=edit&redlink=1,kurz
828,Wilhelm Sulpiz Kurz,http://en.wikipedia.org/wiki/Wilhelm_Sulpiz_Kurz,kurz
828,Albert Kurz,http://en.wikipedia.org/w/index.php?title=Albert_Kurz&action=edit&redlink=1,kurz
829,"Johann (Johannes, Joannis) Hedwig",http://en.wikipedia.org/wiki/Johann_Hedwig,hedwig
829,Georg Friedrich Kaulfuss,http://en.wikipedia.org/wiki/Georg_Friedrich_Kaulfuss,kaulfuss
830,Carl Ludwig Willdenow,http://en.wikipedia.org/wiki/Carl_Ludwig_Willdenow,willdenow
830,Carl Ludwig von Willdenow,http://en.wikipedia.org/wiki/Carl_Ludwig_von_Willdenow,willdenow
830,Joseph Charles Bequaert,http://en.wikipedia.org/wiki/Joseph_Charles_Bequaert,bequaert
831,Heuffel,,heuffel
831,Pál Kitaibel,http://en.wikipedia.org/wiki/P%C3%A1l_Kitaibel,kitaibel
831,Manfred Wolff,http://en.wikipedia.org/w/index.php?title=Manfred_Wolff&action=edit&redlink=1,wolff
832,Hugh Cuming,http://en.wikipedia.org/wiki/Hugh_Cuming,cuming
833,Thomas Frederic Cheeseman,http://en.wikipedia.org/wiki/Thomas_Frederic_Cheeseman,cheeseman
834,Moritz Richard Schomburgk,http://en.wikipedia.org/wiki/Moritz_Richard_Schomburgk,schomburgk
834,Olof Swartz,http://en.wikipedia.org/wiki/Olof_Swartz,swartz
834,Donnell-smith,,donnell-smith
834,Lux,,lux
835,Mosen,,mosen
835,João Barbosa Rodrigues,http://en.wikipedia.org/wiki/Jo%C3%A3o_Barbosa_Rodrigues,rodrigues
835,William Antônio Rodrigues,http://en.wikipedia.org/wiki/William_Ant%C3%B4nio_Rodrigues,rodrigues
835,Sellow,,sellow
836,Stuckert,,stuckert
836,Karl Marie Max Kurtz,http://en.wikipedia.org/w/index.php?title=Karl_Marie_Max_Kurtz&action=edit&redlink=1,kurtz
836,Fritz (Federico) Kurtz,http://en.wikipedia.org/wiki/Federico_Kurtz,kurtz
836,Asplund,,asplund
837,William Roxburgh,http://en.wikipedia.org/wiki/William_Roxburgh,roxburgh
838,Arthur Francis George Kerr,http://en.wikipedia.org/wiki/Arthur_Francis_George_Kerr,kerr
839,Carl Ludwig Willdenow,http://en.wikipedia.org/wiki/Carl_Ludwig_Willdenow,willdenow
839,Carl Ludwig von Willdenow,http://en.wikipedia.org/wiki/Carl_Ludwig_von_Willdenow,willdenow
839,Mohamed,,mohamed
839,Rosat,,rosat
839,Tidighin,,tidighin
840,Benjamin Smith Barton,http://en.wikipedia.org/wiki/Benjamin_Smith_Barton,barton
840,William Charles Barton,http://en.wikipedia.org/w/index.php?title=William_Charles_Barton&action=edit&redlink=1,barton
840,William Paul Crillon Barton,http://en.wikipedia.org/wiki/William_Paul_Crillon_Barton,barton
841,George E. Post,http://en.wikipedia.org/wiki/George_E._Post,post
842,Osborne Morton,http://en.wikipedia.org/wiki/Osborne_Morton,morton
842,Conrad Vernon Morton,http://en.wikipedia.org/wiki/Conrad_Vernon_Morton,morton
842,Julius Sterling Morton,http://en.wikipedia.org/wiki/Julius_Sterling_Morton,morton
843,Botter,,botter
843,Robert Morison,http://en.wikipedia.org/wiki/Robert_Morison,morison
844,James Edward Smith,http://en.wikipedia.org/wiki/James_Edward_Smith,smith
844,Johannes Jacobus Smith,http://en.wikipedia.org/wiki/Johannes_Jacobus_Smith,smith
844,Winifred Smith,http://en.wikipedia.org/wiki/Winifred_Smith,smith
844,Christo Albertyn Smith,http://en.wikipedia.org/wiki/Christo_Albertyn_Smith,smith
844,Charles Piper Smith,http://en.wikipedia.org/wiki/Charles_Piper_Smith,smith
844,Gerard Edwards Smith,http://en.wikipedia.org/wiki/Gerard_Edwards_Smith,smith
844,Gilbert Morgan Smith,http://en.wikipedia.org/wiki/Gilbert_Morgan_Smith,smith
844,Henry George Smith,http://en.wikipedia.org/wiki/Henry_George_Smith,smith
844,Hamilton Lanphere Smith,http://en.wikipedia.org/wiki/Hamilton_Lanphere_Smith,smith
844,Albert Charles Smith,http://en.wikipedia.org/wiki/Albert_Charles_Smith,smith
844,Alan Reid Smith,http://en.wikipedia.org/w/index.php?title=Alan_Reid_Smith&action=edit&redlink=1,smith
844,William Wright Smith,http://en.wikipedia.org/wiki/William_Wright_Smith,smith
845,Philipp Franz von Siebold,http://en.wikipedia.org/wiki/Philipp_Franz_von_Siebold,siebold
845,Karl (Carl) Theodor Ernst von Siebold,http://en.wikipedia.org/wiki/Karl_Theodor_Ernst_von_Siebold,siebold
846,Anders Dahl,http://en.wikipedia.org/wiki/Anders_Dahl,dahl
847,Antoine Cariot,http://en.wikipedia.org/wiki/Antoine_Cariot,cariot
848,Thomas Horsfield,http://en.wikipedia.org/wiki/Thomas_Horsfield,horsfield
848,Jean Baptiste Christophore Fusée Aublet,http://en.wikipedia.org/wiki/Jean_Baptiste_Christophore_Fus%C3%A9e_Aublet,aublet
849,Cecil Norman,http://en.wikipedia.org/w/index.php?title=Cecil_Norman&action=edit&redlink=1,norman
849,George Norman,http://en.wikipedia.org/wiki/George_Norman_(naturalist),norman
850,Houston,,houston
850,Aylmer Bourke Lambert,http://en.wikipedia.org/wiki/Aylmer_Bourke_Lambert,lambert
851,William Griffith,http://en.wikipedia.org/wiki/William_Griffith_(botanist),griffith
852,Charles Noyes Forbes,http://en.wikipedia.org/wiki/Charles_Noyes_Forbes,forbes
852,Edward Forbes,http://en.wikipedia.org/wiki/Edward_Forbes,forbes
852,Henry Ogg Forbes,http://en.wikipedia.org/wiki/Henry_Ogg_Forbes,forbes
852,Cobon,,cobon
853,Joseph Pitton de Tournefort,http://en.wikipedia.org/wiki/Joseph_Pitton_de_Tournefort,tournefort
854,Edwin Bingham Copeland,http://en.wikipedia.org/wiki/Edwin_Bingham_Copeland,copeland
854,Herbert Faulkner Copeland,http://en.wikipedia.org/wiki/Herbert_Copeland,copeland
854,Thorel,,thorel
854,George Charles Wallich,http://en.wikipedia.org/wiki/George_Charles_Wallich,wallich
854,Nathaniel Wallich,http://en.wikipedia.org/wiki/Nathaniel_Wallich,wallich
855,Olof Swartz,http://en.wikipedia.org/wiki/Olof_Swartz,swartz
855,Charles Leo Hitchcock,http://en.wikipedia.org/wiki/Charles_Leo_Hitchcock,hitchcock
855,Edward Hitchcock,http://en.wikipedia.org/wiki/Edward_Hitchcock,hitchcock
855,Albert Spear Hitchcock,http://en.wikipedia.org/wiki/Albert_Spear_Hitchcock,hitchcock
855,Schlechtendahl,,schlechtendahl
856,Donovan Stewart Correll,http://en.wikipedia.org/wiki/Donovan_Stewart_Correll,correll
857,Elmer Drew Merrill,http://en.wikipedia.org/wiki/Elmer_Drew_Merrill,merrill
858,Elmer Drew Merrill,http://en.wikipedia.org/wiki/Elmer_Drew_Merrill,merrill
859,Max Udo Hollrung,http://en.wikipedia.org/wiki/Max_Udo_Hollrung,hollrung
860,Blanchet,,blanchet
860,George Bentham,http://en.wikipedia.org/wiki/George_Bentham,bentham
861,Nikolaus Joseph von Jacquin,http://en.wikipedia.org/wiki/Nikolaus_Joseph_von_Jacquin,jacquin
861,Joseph Franz von Jacquin,http://en.wikipedia.org/wiki/Joseph_Franz_von_Jacquin,jacquin
862,Carl Ludwig Willdenow,http://en.wikipedia.org/wiki/Carl_Ludwig_Willdenow,willdenow
862,Carl Ludwig von Willdenow,http://en.wikipedia.org/wiki/Carl_Ludwig_von_Willdenow,willdenow
862,Adolphe Theodore Brongniart,http://en.wikipedia.org/wiki/Adolphe_Theodore_Brongniart,brongniart
862,Adolphe-Théodore Brongniart,http://en.wikipedia.org/wiki/Adolphe-Th%C3%A9odore_Brongniart,brongniart
862,Alexandre Brongniart,http://en.wikipedia.org/wiki/Alexandre_Brongniart,brongniart
862,Henry Bleneowe Matthews,http://en.wikipedia.org/w/index.php?title=Henry_Bleneowe_Matthews&action=edit&redlink=1,matthews
862,Henry John Matthews,http://en.wikipedia.org/wiki/Henry_John_Matthews,matthews
862,Jan Svatopluk Presl,http://en.wikipedia.org/wiki/Jan_Svatopluk_Presl,presl
862,Carl Borivoj Presl,http://en.wikipedia.org/wiki/Carl_Borivoj_Presl,presl
862,Alexander Braun,http://en.wikipedia.org/wiki/Alexander_Braun,braun
862,Karl Friedrich Wilhelm Braun,http://en.wikipedia.org/w/index.php?title=Karl_Friedrich_Wilhelm_Braun&action=edit&redlink=1,braun
862,Alexander Karl Heinrich Braun,http://en.wikipedia.org/wiki/Alexander_Karl_Heinrich_Braun,braun
863,Henrik Franz Alexander von Eggers,http://en.wikipedia.org/wiki/Henrik_Franz_Alexander_von_Eggers,eggers
863,Buchtien,,buchtien
864,Pieter Willem Korthals,http://en.wikipedia.org/wiki/Pieter_Willem_Korthals,korthals
865,Robert Graham,http://en.wikipedia.org/wiki/Robert_Graham_(botanist),graham
866,Louis Claude Richard,http://en.wikipedia.org/wiki/Louis_Claude_Richard,richard
866,Achille Richard,http://en.wikipedia.org/wiki/Achille_Richard,richard
867,Martin Vahl,http://en.wikipedia.org/wiki/Martin_Vahl,vahl
867,Pohl,,pohl
867,Eduard Friedrich Poeppig,http://en.wikipedia.org/wiki/Eduard_Friedrich_Poeppig,poeppig
868,William Withering,http://en.wikipedia.org/wiki/William_Withering,withering
868,Czetz,,czetz
868,Petermann,,petermann
868,Krull,,krull
868,Charles Noyes Forbes,http://en.wikipedia.org/wiki/Charles_Noyes_Forbes,forbes
868,Edward Forbes,http://en.wikipedia.org/wiki/Edward_Forbes,forbes
868,Henry Ogg Forbes,http://en.wikipedia.org/wiki/Henry_Ogg_Forbes,forbes
869,Edwards,,edwards
869,Jesse More Greenman,http://en.wikipedia.org/wiki/Jesse_More_Greenman,greenman
870,John Mallory Bates,http://en.wikipedia.org/w/index.php?title=John_Mallory_Bates&action=edit&redlink=1,bates
871,Elmer Drew Merrill,http://en.wikipedia.org/wiki/Elmer_Drew_Merrill,merrill
871,Christian Ferdinand Friedrich von Krauss,http://en.wikipedia.org/wiki/Christian_Ferdinand_Friedrich_von_Krauss,krauss
871,Johan Carl Krauss,http://en.wikipedia.org/wiki/Johan_Carl_Krauss,krauss
872,August Kanitz,http://en.wikipedia.org/wiki/August_Kanitz,kanitz
872,Niemann,,niemann
872,Corbet,,corbet
873,Erik Leonard Ekman,http://en.wikipedia.org/wiki/Erik_Leonard_Ekman,ekman
874,William Hamilton,http://en.wikipedia.org/w/index.php?title=William_Hamilton_(botanist)&action=edit&redlink=1,hamilton
874,Arthur Andrew Hamilton,http://en.wikipedia.org/wiki/Arthur_Andrew_Hamilton,hamilton
